iso2c,country,year,SP.POP.TOTL,EN.ATM.CO2E.PC,NY.GDP.PCAP.KD,iso3c,region,capital,longitude,latitude,income,lending
PL,Poland,2007,38120560,8.24418374231648,11322.065805786,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2008,38125759,8.25816005394148,11801.5997382439,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2009,38151603,7.80091434165951,12126.2156068515,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2010,38042794,8.31337682505654,12599.5335818707,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2011,38063255,8.32817587460663,13224.5690913933,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,1999,38660271,8.16655853240139,8069.77195931463,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2013,38040196,7.94628250601022,13632.4979479006,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2014,38011735,7.51715158489872,14095.4311919181,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2015,37986412,NA,14646.322069642,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PL,Poland,2012,38063164,7.87983006352283,13437.2399417066,POL,Europe & Central Asia,Warsaw,21.02,52.26,High income,IBRD
PR,Puerto Rico,1995,3683103,NA,20282.0390283961,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1997,3759430,NA,21322.117770327,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1998,3781101,NA,22372.4211709243,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1999,3800081,NA,23460.4630070999,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,1996,3724655,NA,20519.8059170018,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2001,3818774,NA,25631.6293460401,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2002,3823701,NA,25833.2026999,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2003,3826095,NA,25830.8301932217,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2000,3810605,NA,24161.1687402255,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2006,3805214,NA,27293.4484654186,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2007,3782995,NA,27134.5194142098,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2008,3760866,NA,26790.8380811361,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2009,3740410,NA,26411.4233177181,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2010,3721525,NA,26435.74878578,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2011,3678732,NA,26647.3862687612,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2012,3634488,NA,26979.6710188734,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2013,3593077,NA,27206.8827512933,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2014,3534874,NA,27325.6608021892,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2015,3473166,NA,27519.2954302495,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2005,3821362,NA,27566.6421566334,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PR,Puerto Rico,2004,3826878,NA,28084.938567503,PRI,Latin America & Caribbean,San Juan,-66,18.23,High income,Not classified
PS,West Bank and Gaza,1996,2587997,NA,1878.92685222282,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PS,West Bank and Gaza,1997,2706518,0.146326756371101,2060.16509632044,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PS,West Bank and Gaza,1995,2474666,NA,1941.38434741421,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PS,West Bank and Gaza,2000,2922153,0.271057675624788,2160.182671202,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PS,West Bank and Gaza,2001,2997784,0.45015117833706503,1909.63091863112,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PS,West Bank and Gaza,2002,3075373,0.375598342054769,1628.97220015616,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PS,West Bank and Gaza,2003,3154969,0.405640435769733,1810.42968486585,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PS,West Bank and Gaza,2004,3236626,0.57668170496066,1947.2840298839,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PS,West Bank and Gaza,2005,3320396,0.826080985521004,2103.13352808938,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PS,West Bank and Gaza,2006,3406334,0.665291777024802,1970.10868156123,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PS,West Bank and Gaza,2007,3494496,0.665297084329185,2046.97126353634,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PS,West Bank and Gaza,2008,3591977,0.571696310973038,2112.48368880484,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PS,West Bank and Gaza,2009,3689099,0.56658549960302,2235.04583613558,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PS,West Bank and Gaza,2010,3786161,0.537532608888,2354.12598671847,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PS,West Bank and Gaza,1998,2776568,0.216594011023681,2296.04714483711,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PS,West Bank and Gaza,1999,2848431,0.227865445924441,2423.44618952824,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PS,West Bank and Gaza,2013,4076708,0.598167688242572,2670.12717720379,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PS,West Bank and Gaza,2014,4173398,NA,2603.521013627,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PS,West Bank and Gaza,2015,4270092,NA,2631.81198484782,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PS,West Bank and Gaza,2011,3882986,0.578902679535801,2580.36978854333,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PS,West Bank and Gaza,2012,3979998,0.552814348147914,2675.67754197824,PSE,Middle East & North Africa,,,,Lower middle income,Not classified
PT,Portugal,1997,10108977,5.25003578502553,19354.83491335,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1998,10160196,5.69059779949127,20183.1466563161,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1995,10026176,5.1734295308600204,18059.2235804312,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1996,10063945,5.0264846439443,18621.9139640773,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2001,10362722,6.05603797921048,21761.3312991524,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2002,10419631,6.41008669116977,21809.3243059624,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,1999,10217828,6.30520723190878,20853.3297205664,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2000,10289898,6.09640338514531,21497.5003013363,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2005,10503330,6.21516547609187,21988.1886042426,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2006,10522288,5.68470507555011,22305.2443540489,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2007,10542964,5.70520785236486,22819.5034629579,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2008,10558177,5.26840220617631,22859.369166292,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2009,10568247,5.12632397785555,22124.5799752985,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2010,10573100,4.55275264586545,22498.6908586557,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2011,10557560,4.51082721765256,22149.6305813295,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2012,10514844,4.37605313022238,21337.285874814,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2013,10457295,4.3440293115954,21256.7594017088,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2014,10401062,4.33155402784831,21540.9879486565,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2015,10358076,NA,22018.0094899911,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2003,10458821,5.85313564502156,21525.4231640472,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PT,Portugal,2004,10483861,6.02313784969106,21858.1244451664,PRT,Europe & Central Asia,Lisbon,-9.13552,38.7072,High income,Not classified
PW,Palau,1995,17164,13.6732696341179,NA,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PW,Palau,1998,18410,12.9470396523628,NA,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PW,Palau,1999,18776,12.8899659139327,NA,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PW,Palau,2000,19105,13.0518712378958,9277.21655086545,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PW,Palau,2001,19386,13.0518415351284,9728.46950573081,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PW,Palau,2002,19637,12.6982736670571,9936.05865240136,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PW,Palau,2003,19809,12.7731334242011,9570.43696974506,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PW,Palau,2004,19867,12.7358433583329,10017.2065364831,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PW,Palau,2005,19781,13.1619736110409,10469.0379023379,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PW,Palau,2006,19540,13.5119754350051,10439.7207592061,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PW,Palau,2007,19158,13.5899885165466,10790.8815733905,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PW,Palau,2008,18704,13.527748075278,10435.531865043,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PW,Palau,1996,17593,13.3398510771329,NA,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PW,Palau,1997,18014,13.2316531586544,NA,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PW,Palau,2011,17745,14.2588334742181,10844.0207063379,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PW,Palau,2012,17640,14.3437074829932,11109.4294053041,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PW,Palau,2013,17606,14.5796887424742,10973.4717781453,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PW,Palau,2014,17626,14.7711902870759,11440.3910526355,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PW,Palau,2015,17665,NA,12565.2227265791,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PW,Palau,2009,18285,13.4366420563303,10006.5652307916,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PW,Palau,2010,17955,14.0920634920635,10219.9275967697,PLW,East Asia & Pacific,Koror,134.479,7.34194,High income,IBRD
PY,Paraguay,1995,4776843,0.829842429403688,3897.29279503358,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
PY,Paraguay,1996,4887632,0.767517071661696,3868.89674627916,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
PY,Paraguay,1999,5216349,0.863262024837679,3729.80015541024,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
PY,Paraguay,2000,5323201,0.693004453523359,3570.35203561891,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
PY,Paraguay,1997,4998100,0.839328544847042,3943.89717223549,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
PY,Paraguay,1998,5107839,0.881601005826534,3861.79048592618,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
PY,Paraguay,2001,5428444,0.703887522833431,3471.93110517993,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
PY,Paraguay,2002,5531962,0.704636257443562,3406.23262609334,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
PY,Paraguay,2003,5632983,0.722595825338014,3489.68104109831,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
PY,Paraguay,2004,5730549,0.713492721203501,3569.44743813352,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
PY,Paraguay,2005,5824096,0.657958763042367,3587.04538683713,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
PY,Paraguay,2006,5913209,0.674088976053442,3702.82291801666,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
PY,Paraguay,2007,5998427,0.689576784046884,3848.11898316972,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
PY,Paraguay,2008,6081296,0.732037710382787,4037.05313652334,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
PY,Paraguay,2009,6163972,0.740066307893676,3972.63027398075,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
PY,Paraguay,2010,6248020,0.81579924520088,4355.93493867734,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
PY,Paraguay,2011,6333976,0.840043757665012,4479.3989342399,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
PY,Paraguay,2012,6421512,0.822882056437798,4394.54388141372,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
PY,Paraguay,2013,6510276,0.834756314478833,4699.49371391186,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
PY,Paraguay,2014,6599526,0.864029477268519,4861.28709880236,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
PY,Paraguay,2015,6688746,NA,4944.19164107741,PRY,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
QA,Qatar,1995,513442,61.9139513323803,NA,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,1996,522531,61.8124781113465,NA,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,1997,535321,70.0422270002484,NA,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,1998,551562,58.7451854913863,NA,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,1999,570489,55.054269232185,NA,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,2000,592468,58.619464679949,60837.5445443351,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,2001,615012,67.3104963805584,60892.1002438247,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,2002,640868,63.8280972056648,62632.3097793021,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,2003,681788,60.9008093424936,61063.2614597063,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,2004,753334,57.0055738888727,65885.0602241935,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,2005,865416,58.8810837793616,61649.392837961,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,2006,1022711,62.0661848752971,65819.979939721,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,2007,1218434,51.9336722382993,65183.5302939512,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,2008,1436665,45.1347815948742,65046.8614399424,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,2009,1654950,41.8272207619566,63218.8411981677,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,2010,1856327,39.0597082302849,67403.1602978106,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,2011,2035871,39.509205151014,69679.0884802855,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,2012,2196074,42.8603753789717,67623.8007390447,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,2013,2336574,36.3879175236907,66360.5909358245,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,2014,2459198,43.8573079516167,65560.3754039676,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
QA,Qatar,2015,2565710,NA,65137.0573914628,QAT,Middle East & North Africa,Doha,51.5082,25.2948,High income,Not classified
RO,Romania,1995,22684270,5.55669007642741,4899.85558937919,ROU,Europe & Central Asia,Bucharest,26.0979,44.4479,Upper middle income,IBRD
RO,Romania,1996,22619004,5.54435257184622,5106.01811791406,ROU,Europe & Central Asia,Bucharest,26.0979,44.4479,Upper middle income,IBRD
RO,Romania,1997,22553978,4.99355683507362,4872.43155333007,ROU,Europe & Central Asia,Bucharest,26.0979,44.4479,Upper middle income,IBRD
RO,Romania,1998,22507344,4.43545928831052,4783.42080557675,ROU,Europe & Central Asia,Bucharest,26.0979,44.4479,Upper middle income,IBRD
RO,Romania,2001,22131970,4.3662079787746,5224.61352763448,ROU,Europe & Central Asia,Bucharest,26.0979,44.4479,Upper middle income,IBRD
